1,Joaquin Alejandro,Varela,33010076,1983-02-20,6754
1,Genaro,Moreno,34787474,2000-08-29,5520
1,Magdalena,Sánchez,23690057,1988-08-10,9181
1,Agustin Alejandro,Arredondo,20580210,2000-12-25,4509
1,Santiago Valentin,Marín,29366596,2001-05-25,3595
1,Santiago Emanuel,Raimundo,31367923,2000-07-25,789
1,Santiago Joaquin,Rosso,35282625,1984-06-14,1172
1,Martin Alejandro,Sánchez,25281343,1992-02-29,8383
1,Thiago Nahuel,De León,33199892,1997-04-25,6040
1,Mateo Benjamin,Basile,36485430,1997-06-08,2612
1,Franco Gabriel,Pereira,27063761,1983-04-16,8382
1,Facundo Agustin,Casares,22228800,1998-03-29,3339
1,Lautaro Sebastian,Rivas,26025922,1984-05-03,5108
1,Milagros Soledad,Casares,23097585,1993-05-17,4894
1,Ana Laura,Pereyra,29812701,1980-07-10,4908
1,Lautaro Martin,Pavón,27320611,1982-02-28,9049
1,Celeste Abigail,Carrizo,31901607,1996-01-18,6088
1,Nicole,D'Elia,39340658,1996-11-05,2706
1,Abril Agustina,Rodríguez,37112363,1999-02-20,7614
1,Nicolas Alejandro,Pérez,26847390,1984-08-08,9741
1,Lucas Daniel,Lorenzo,27762709,1985-02-07,1392
1,Micaela Belen,Contreras,36789030,1993-06-18,2019
1,Chiara,Salamone,23432043,1988-04-24,9930
1,Victoria Abril,Rodríguez,38695479,1985-10-27,8420
1,Manuela,Rotman,29712707,1994-03-18,9359
1,Ulises,Scioti,35103095,1985-04-21,6180
1,Franco David,De León,32064603,1980-04-09,2888
1,Santiago David,Carranza,26709146,1994-01-16,2552
1,Tomás Valentin,Mancuso,22260043,2002-03-10,4105
1,Gonzalo Nicolás,Rivas,24634690,1987-10-04,6991
1,Uriel,Fava,37925200,1982-08-12,3565
1,Joaquin Nicolas,Basile,33834486,1989-03-14,9330
1,Thiago Valentin,Schapira,34280864,1986-12-09,854
1,Román,Mora,31377922,1998-07-13,8110
1,Luciano Gabriel,Soto,29700746,1985-02-20,6448
1,Camila Aylen,Gonzales,32730349,1999-09-17,5701
1,Mia Valentina,Martínez,25338421,1986-01-16,6291
1,Thiago Ezequiel,Maradona,31748534,2000-05-10,8438
1,Fiorella,Gutiérrez,27886260,1982-02-09,2700
1,Celeste,Giordano,29412988,1990-10-05,8916
1,Avril,Demichelis,20521919,1998-12-03,666
1,Luciano Nicolas,Mariani,38955126,2003-07-31,8588
1,Valentina Aylen,Santos,39361713,1991-07-22,1481
1,Martina Belen,Basile,22766460,2003-06-06,4180
1,Tomás Alejandro,Flores,28609727,1997-03-04,1655
1,Martin Ezequiel,Carrizo,37394651,1994-04-30,4383
1,Luciano Agustin,Benítez,34896282,2001-01-06,1371
1,David,López,20125427,1990-03-23,2279
1,Mateo Agustin,Rotundo,38791623,1999-12-27,1343
1,Candela Belen,Flores,23347687,1980-10-27,7291
1,Franco Leonel,Rotundo,29904319,2001-02-08,3948
1,Kevin,García,27075782,1998-12-13,6264
1,Ludmila Ayelen,Leiva,32882411,1991-08-26,7092
1,Abril Valentina,Salamone,20742715,1986-12-17,6508
1,Felicitas,Marini,33033382,1997-10-29,2699
1,Camila Ayelen,Arellano,20305884,1995-08-06,5332
1,Marcos Gabriel,Sojero,24973889,1995-09-18,7178
1,Nahuel Agustin,Mariani,31243290,2001-12-29,2069
1,Julieta Valentina,Hernández,23391353,2001-04-16,7994
1,Candela Agustina,Marchi,32268601,2000-10-06,3473
1,Kevin Ezequiel,Arredondo,33691028,1983-11-25,1952
1,Luciano Ezequiel,Marino,23987003,1997-09-09,7065
1,Andres,Leal,33093848,1988-01-06,9841
1,Leonel Agustin,Varela,21915559,2004-03-24,8749
1,Ian,Pavón,37295141,2001-07-09,6688
1,Braian Ezequiel,Arredondo,23980067,1990-07-27,1934
1,Valentina Milagros,Basile,29286228,1994-11-08,4841
1,Rocio Milagros,Mariani,38379292,1990-10-14,4549
1,Axel Uriel,Casares,27760143,1995-02-09,4066
1,Milagros Ailén,Scioti,38208110,1991-05-18,6207
1,Fausto,Lorenzo,36448892,1990-03-11,9164
1,Tadeo,Salazar,22005047,1986-04-27,65
1,Daniel Alejandro,Castillo,32773253,2002-01-26,3110
1,Axel Nahuel,Mamani,36281338,1988-09-02,8656
1,Camila Agustina,Ibáñez,27492340,2003-11-09,7188
1,Luz Milagros,Rómulo,22215266,1999-05-06,9487
1,Luana,Marín,27247799,2000-03-02,344
1,Matias Leonel,Goicochea,30764744,1985-12-23,504
1,Ornella,Giordano,36842099,1990-07-12,9922
1,Enzo,Farina,22924393,1981-11-24,3968
1,Brian Ezequiel,Rotman,36476152,1981-10-23,4266
1,Ludmila Belen,Giordano,31312660,1985-03-26,3385
1,Belen,González,25950680,2001-11-24,2832
1,Gaspar,Maradona,28581236,1989-01-19,4665
1,Lionel,Pereira,38622465,2003-10-16,2431
1,Uma,Díaz,24158086,1998-06-24,8885
1,Nicolas Gabriel,Ramírez,26502455,1995-09-10,3284
1,Oriana,Goicochea,34720434,1988-11-10,4476
1,Ignacio Gabriel,Rivas,24349232,1980-03-23,5097
1,Justina,Díaz,36498501,1993-03-28,9596
1,Sofia Magali,Gómez,37936335,1997-05-26,4110
1,Lucas Martin,Leal,21617628,1986-08-26,7313
1,Alexander,Farías,27798923,1995-07-16,2752
1,Ignacio Joaquin,Totora,23155864,1983-08-16,8935
1,Leandro,Pineda,23446643,1988-04-23,5848
1,Sofia Micaela,Sánchez,34294966,2004-05-12,8041
1,Luz Maria,Salvador,31823917,1997-07-31,6880
1,Matias Benjamin,Casas,27329530,1993-03-02,1995
1,Rosario,Pérez,35421456,2003-08-30,3423
1,Axel Leonel,Rotman,28296696,1984-10-24,9347
1,Candela Abril,Rosso,24422149,1981-04-20,6279
1,Gonzalo Agustin,Hoffmann,32865606,1998-12-10,3355
1,Rodrigo Nicolás,Raimundo,32847838,1990-01-20,4653
1,Thomas,Silva,26572404,1988-06-29,1771
1,Ana Clara,Giordano,28905424,1982-10-27,395
1,Fabricio,Vargas,22310241,1985-06-14,1934
1,Brisa Abigail,Muñoz,28344006,1998-03-04,9327
1,Axel,De León,25147870,2002-12-05,216
1,Maria Del Pilar,Carranza,34070745,1985-07-26,8933
1,Gianluca,Sosa,24990280,1988-06-26,4856
1,Fermín,Castro,22472882,2004-08-12,2237
1,Iara,Álvarez,22825308,1983-07-21,1231
1,Tomas Gabriel,Demichelis,29859854,1991-10-13,8198
1,Julieta Belen,Zambrano,20955195,1989-12-28,6123
1,Lautaro David,Rivera,29786716,1989-03-02,9381
1,Axel Fernando,Surace,32093003,1991-09-07,5099
1,Sofia Victoria,Rivera,24827147,2000-11-14,7162
1,Ambar,Sosa,38672682,1989-07-07,8241
1,Pablo Ezequiel,Rotundo,22201966,2001-02-06,5846
1,Juan Andres,Fornerón,36900019,1982-04-03,8657
1,Ana Belen,Flores,34123792,1996-10-08,5303
1,Sofia Aylen,Fazzi,29309599,1987-02-08,13
1,Alan Gabriel,Soto,32345157,1988-12-01,2029
1,Lucas Leonel,Rosso,26965920,1996-11-16,7246
1,Maximiliano Ezequiel,Flores,31717901,1991-08-22,7365
1,Camila Abigail,Salazar,25904372,2002-08-18,5737
1,Candela Valentina,Vargas,22618056,1992-11-12,4993
1,Nahuel Alejandro,Huergo,26039161,1989-10-21,8835
1,Gabriel Agustín,Giordano,25589791,1993-10-12,6543
1,Benjamín Ezequiel,Benítez,32586832,1989-04-28,5560
1,Matias Daniel,Nessi,35124605,1984-01-11,9362
1,Lucas Ariel,Hernández,23338097,1981-11-13,8065
1,Tomas Ignacio,Morales,25817964,1992-12-02,1852
1,Alan Ezequiel,Leal,21798621,1999-09-07,6185
1,Sara,Huarte,38310119,2001-03-04,6265
1,Camilo,Nari,21318561,1995-06-23,3340
1,Agustina Micaela,Arredondo,33828640,1990-08-04,9124
1,Facundo Daniel,Ibáñez,27087039,1984-09-17,63
1,Lourdes Valentina,Giménez,30973683,1982-12-09,4548
1,Gaston,Galán,39918374,1990-06-19,9800
1,Francisco Javier,Pinedo,32773712,1981-08-16,8371
1,Candela Milagros,Nave,32661651,1996-04-23,3258
1,Sofia Milagros,Huergo,24820295,1988-05-16,7562
1,Maria Candela,Mora,23513012,1992-05-22,9844
1,Lucas Emanuel,Jiménez,39611957,1990-09-01,8469
1,Fernando Jose,Reyes,30316130,2003-03-15,6700
1,Daniel,Amenedo,21712243,1993-01-26,5002
1,Nazareno,Abadía,25926923,1990-08-04,2790
1,Florencia Belen,Sojero,26616064,1983-03-07,7362
1,Mateo Ezequiel,Quispe,36638864,1999-12-19,8699
1,Luciana Belen,De León,33570934,1992-05-07,3233
1,Benjamin Alejandro,Moreno,33197886,1996-07-19,5888
1,Matias Ariel,Giordano,21772884,1992-08-30,8621
1,Brisa Aylen,Salazar,27062961,2002-11-08,57
1,Santiago Alejandro,Agüero,32315536,1986-08-01,6376
1,Virginia,Villalba,24280905,1998-06-03,9492
1,Facundo Ariel,Huergo,34133058,1993-09-20,6977
1,Martina Abril,Godoy,21729847,1995-11-25,6639
1,Tobias Ezequiel,Borges,35749425,1992-08-13,5505
1,Macarena,Fava,25204234,1983-10-25,9575
1,Ariana,Casas,39671197,1992-04-24,1109
1,Thiago Gabriel,Vasile,32670835,1994-07-02,8072
1,Lautaro Alejandro,Silva,36680144,2003-08-27,4057
1,Lautaro Uriel,Godoy,37346084,1986-08-04,4765
1,Ines,Borges,28077808,1985-04-16,340
1,Ariel,Farina,28334722,1998-07-04,6668
1,Maria Josefina,Sosa,37516819,1982-03-16,2557
1,Patricio,Fava,23007450,1994-10-20,6509
1,Gonzalo Gabriel,López,30392629,2004-03-04,4427
1,Lucas Nicolas,Sojero,26803581,1982-04-08,2918
1,Maria Fernanda,Quispe,33224581,2003-12-31,1202
1,Rafael,Salazar,25497221,2001-07-07,9919
1,Rodrigo Nahuel,Sosa,27710391,1997-12-19,165
1,Luisana,Villalba,23469508,1983-12-03,5725
1,Leonel Alejandro,Espinoza,24468362,1999-11-17,4334
1,Rocio Abigail,Marini,30403577,1984-05-02,6736
1,Gino,Saldaña,35252374,1986-06-28,8916
1,Joaquina,Hoffmann,28210256,2002-06-23,4975
1,Marco,Mancuso,37226975,1999-02-14,2491
1,Lautaro Javier,Ibáñez,34655383,1982-12-28,7570
1,Celina,Soto,28861695,1986-01-16,4249
1,Ludmila Aylen,Leiva,36313836,2002-06-06,7938
1,Alexis Ezequiel,García,29204820,1983-04-04,2779
1,Thiago Joaquin,Leiva,35504138,2003-04-12,7653
1,Alexis Gabriel,Mancuso,36943519,1982-09-22,8361
1,Federico Agustin,Portillo,37104470,2000-01-07,743
1,Lara Valentina,Salamone,23733577,1999-05-10,4437
1,Florencia Agustina,Castro,20433082,1996-10-21,8360
1,Maria Pilar,Vera,26349038,1990-08-20,1615
1,Santiago Andres,García,27762273,1982-10-26,9676
1,Camila Milagros,Rodríguez,39187892,1988-10-02,6923
1,Franco Daniel,Santana,27306657,1991-09-21,1142
1,Marcos Agustin,Huarte,32410844,1991-03-03,5819
1,Ana Lucia,Scanone,27776917,1980-12-12,1097
1,Thiago Uriel,Fornerón,25917326,1984-06-17,7249
1,Santiago Javier,Sosa,30180536,2000-12-18,323
1,Marco Antonio,Marini,34336200,1983-06-27,2689
1,Ana Luz,Soto,39925071,1990-11-12,8309
1,Rodrigo Sebastian,Arredondo,25696244,1987-02-26,2648
1,Maria Paula,Gonzales,27815636,1984-12-12,1524
1,Rocio Micaela,Vasile,26168333,2002-03-08,6585
1,Camila Abril,Lorenzo,35594747,1990-07-30,4518
1,Milagros Guadalupe,Reyes,25736955,1987-09-15,9912
1,Valentina Magali,De León,32212061,1982-09-14,4987
1,Kevin Nahuel,Silva,33003808,1998-06-30,3422
1,Francisco Nicolas,Mejía,33738302,1994-08-07,8652
1,Micaela Ayelen,Leal,23742805,1986-04-30,3403
1,Maria Del Rosario,García,30686620,1988-08-23,3886
1,Martin Nicolas,Mancuso,22916382,1991-11-12,5471
1,Federica,Farina,21804112,1989-12-08,4408
1,Facundo Tomas,Carranza,22877047,1997-01-31,1123
1,Santiago Uriel,Rivera,33390562,1988-04-20,1226
1,Carlos Daniel,Salem,22305228,2001-01-30,8572
1,Lucas Sebastian,Rosso,35730370,1987-04-02,6032
1,Axel Ezequiel,Mejía,35993220,1985-11-22,7666
1,Mateo Joaquín,Raimundo,29271482,1989-12-31,8380
1,Leandro Ezequiel,Salvador,27276400,1983-05-21,9136
1,Ludmila Milagros,Contreras,26230635,1983-05-01,814
1,Lautaro Ariel,Salvador,34092533,1988-07-17,2761
1,Diego,Agüero,30599714,1988-08-23,4864
1,Julio Cesar,Sorbera,22596442,1983-06-10,9113
1,Vicente,Sánchez,24848907,1995-07-06,4419
1,Francisca,García,34438156,2001-07-08,5830
1,Mariana,Nave,23306274,1990-10-21,9988
1,Luis Alberto,Morales,25417883,2003-09-08,3802
1,Rocio Ayelen,Huergo,37423059,1983-02-02,6431
1,Fernando,Arredondo,37413363,2000-07-17,9192
1,Ema,Pineda,27813861,1994-07-05,6548
1,Alexis Nahuel,Rotman,34328548,1991-07-29,2823
1,Ignacio Ezequiel,Borges,31113139,1983-04-07,7923
1,Milagros Lujan,Díaz,23287868,1984-07-18,4252
1,Kevin Agustin,D'Elia,34181661,1987-07-23,5400
1,Facundo Leonel,Pineda,27507175,1988-03-30,3642
1,Abril Agostina,Ibáñez,27093483,1987-08-25,4239
1,Maite,Santana,35067181,1993-09-22,9993
1,Sebastian Alejandro,Totora,39591557,1999-06-18,4001
1,Dylan Ezequiel,Rivas,20022019,2000-07-19,500
1,Maria Constanza,Castro,31378534,1990-05-13,6596
1,Maximiliano Gabriel,Reyes,36261149,1985-07-12,5186
1,Daniela,Giménez,23892327,1986-04-09,7074
1,Lucas Benjamin,López,32446289,1993-06-02,4070
1,Lautaro Jesús,Vargas,25808441,1997-10-21,4408
1,Lucas Joaquin,Hidalgo,38801658,1990-08-30,3111
1,Thiago Leonel,Soto,35289529,1999-02-25,1188
1,Axel Daniel,Portillo,30216558,2001-08-13,2713
1,Azul,Fornerón,32034879,1981-12-03,9488
1,Sofia Abril,Moreno,23517807,1983-02-09,7267
1,Milagros Micaela,Basile,23811477,1990-08-27,9526
1,Milagros Magalí,Pereira,31058727,1996-06-30,2427
1,Maria Lucia,Fernández,33292113,2001-06-02,9932
1,Marcos Ezequiel,Amenedo,33745455,1991-08-22,4292
1,Lucas David,Godoy,29121741,2004-01-06,7526
1,Axel Agustín,Rotman,33278773,1999-02-06,8627
1,Gonzalo Nahuel,Mancuso,37229826,1985-02-10,2662
1,Thomas Agustin,Pérez,30739255,1985-02-03,2271
1,Franco Tomas,Rojas,33821704,1986-04-11,2262
1,Florencia Abigail,Villalba,38678450,2003-11-15,7220
1,Maximo Agustin,Rivera,33936087,1988-12-28,5916
1,Camila Soledad,Sala,29792621,1984-01-11,5075
1,Luciano Benjamin,Zambrano,26062232,1982-07-20,6565
1,Bautista Nicolas,Sojero,22385043,1998-01-03,3940
1,Fabrizio,Santos,25318799,1994-04-29,1897
1,Alfonsina,Agüero,23817901,1992-10-26,3378
1,Lautaro Exequiel,Lorca,35711015,2003-06-25,5005
1,Leonardo,Sberna,25048060,1989-01-01,1117
1,Mateo Valentin,Giménez,32212972,1991-01-20,1743
1,Juan Agustin,Arredondo,29073895,2001-12-09,3729
1,Brisa Ayelen,González,25258924,1996-10-11,6504
1,Laureano,Ibáñez,26064669,1999-07-20,5265
1,Lautaro Damian,Silva,27029048,1999-02-13,8066
1,Leandro Nicolas,Raimundo,31647477,1999-08-28,1637
1,Matias Sebastian,Mamani,36114152,1992-07-22,3059
1,Francisco Agustin,Muñoz,36134681,2003-10-14,736
1,Carola,Salem,23670498,2001-03-12,906
1,Elias,Mamani,22472005,1991-06-20,9789
1,Rocio Guadalupe,Rómulo,28761427,1996-10-30,381
1,Ignacio Benjamin,Huarte,25758700,2001-01-01,3548
1,Maria Laura,Saldaña,29937967,1990-02-27,568
1,Facundo Emanuel,Jiménez,26480284,1983-07-30,8101
1,Facundo Martin,Godoy,38861747,2002-06-24,8659
1,Pablo Agustín,Fornerón,39248154,1991-07-24,7246
1,Agustina Milagros,Fernández,21118108,1995-06-24,5610
1,Valentina Jazmin,Sotomayor,26636344,1990-12-27,4498
1,Sofia Ailen,Portillo,32894582,2002-05-29,1934
1,Florencia Magali,Goicochea,27624951,2003-05-10,2829
1,Valentina Guadalupe,Mamani,20413866,1985-10-19,1560
1,Kevin Nicolas,D'Elia,35767644,1989-06-09,3638
1,Ana Sofia,Casares,25913164,1987-12-08,6548
1,Aylen,Rebollo,30571476,1991-04-15,3821
1,Thiago Lionel,Marín,33081904,1984-01-23,8110
1,Franco Emanuel,Mejía,33841569,1996-09-28,7369
1,Eugenia,Lorenzo,32363080,2001-12-09,6191
1,Rocio Magali,Leal,35641864,1981-07-21,2762
1,Valentina Luján,Hidalgo,31794505,1985-02-28,3796
1,Federico Nicolas,Fazzi,31100823,2001-03-04,3862
1,Morena Abril,Scioti,29250240,1985-01-22,4647
1,Candela Magali,Sosa,28429701,2001-01-15,7578
1,Aldana,Pérez,23331377,1986-04-19,8962
1,Elias Ezequiel,Gómez,24071817,1990-09-05,9501
1,Tobias Benjamin,Rotman,32472897,1986-01-08,6383
1,Leandro Agustin,Vera,36037860,1998-10-02,3471
1,Tomas Nahuel,Huarte,36652770,1986-09-30,7400
1,Esteban,Salvador,35754887,1988-03-29,4225
1,Tobias Agustin,Casas,20192974,2004-08-02,5408
1,Matías Emanuel,Casas,35021951,1984-03-31,8131
1,Lucas Santiago,Rivera,37141654,1995-10-18,9725
1,Sofia Guadalupe,Hernández,25770865,1998-03-25,1817
1,Ernestina,Duarte,34433857,1998-03-18,3503
1,Iñaki,Castillo,35492276,1991-09-03,1291
1,Julieta Abril,Farías,39211785,2000-06-25,757
1,Valentina Ayelen,Hidalgo,33731428,1981-04-10,252
1,Santino Nicolás,Gómez,24850684,1987-04-27,85
1,Cristian Gabriel,Quispe,31035531,2002-03-05,7870
1,Tatiana Abigail,Marini,29091966,1986-12-01,5235
1,Giuliano,Sberna,34504836,1996-09-17,6277
1,Jose Manuel,Vasile,32779428,1991-06-04,9506
1,Santiago Ivan,Sberna,30809346,1992-07-02,4705
1,Rodrigo Agustín,Rosso,30532850,1986-04-29,3209
1,Milagros Agostina,Mamani,24545099,2004-07-03,6552
1,Ezequiel Alejandro,Santana,24862942,1983-03-16,2622
1,Jeremias Ezequiel,Benítez,38410837,2003-12-08,2494
1,Maria Agostina,Sosa,20928619,2000-05-20,499
1,Nahiara,Fornerón,25717152,1980-08-16,248
1,Valentina Soledad,De Luca,27573294,1982-06-09,6345
1,Alan,Amenedo,22821043,2002-09-26,2378
1,Candela Agostina,Álvarez,30756126,1983-07-22,8889
1,Abril Milagros,Delgado,37549972,1985-04-05,935
1,Mercedes,Jiménez,36526285,1981-11-25,9252
1,Axel Nicolás,Casares,29277950,1992-01-15,6217
1,Santiago Jose,Ramírez,20294268,1986-03-20,4164
1,Juan Pedro,Maradona,31197266,1982-09-20,2129
1,Agustin Gabriel,Pérez,31627150,2002-02-04,1302
1,Rocio Aylen,Castillo,37498448,1998-09-22,7583
1,Carmela,Amenedo,37611625,1990-04-16,4970
1,Joaquin Andres,Totora,34603107,1991-01-12,236
1,David Ezequiel,D'Elia,29832761,1987-03-14,581
1,Sofia Abigail,Mejía,34489139,1984-01-02,8797
1,Joaquin Gabriel,Borges,34057991,1999-08-13,996
1,Ludmila Magali,Fazzi,39819370,1991-08-11,8600
1,Francisco Jose,Giordano,38746335,1985-04-15,2112
1,Nazarena,Salem,33809631,1998-03-06,701
1,José Antonio,Godoy,30403289,1999-11-22,4482
1,Luis Miguel,Mejía,36651359,1990-05-19,1924
1,Ivan Ezequiel,Villalba,25835660,1983-06-11,7086
1,Agustina Soledad,Vera,22101273,1992-04-27,1491
1,Baltazar,Espinoza,29126188,1984-07-11,3114
1,Jonathan Ezequiel,Rivera,34696207,1987-10-05,452
1,Teo,Rotman,37482867,2002-11-27,8186
1,Sebastian Ezequiel,Moreno,35131441,1983-09-01,2135
1,Tatiana Belen,Mancuso,27599876,1987-09-10,4575
1,Lautaro Lionel,Quispe,33288251,2001-05-25,3144
1,Angel David,Scioti,35212906,1988-09-04,7332
1,Ignacio Martin,Ramírez,34027282,1999-05-03,6384
1,Luis Alejandro,Amenedo,29686349,1992-02-21,5403
1,Priscila Ayelen,Rivera,23989888,1987-06-23,4390
1,Maria Candelaria,Hidalgo,38900756,1997-04-28,4257
1,Rocio Valentina,Maradona,35383539,1984-11-15,3982
1,Ramiro Agustin,Loreto,33635738,1998-07-13,4021
1,Alexis,Carranza,30050042,1990-03-15,986
1,Jose Maria,Casas,39847970,1994-07-12,9632
1,Carlos Gabriel,Agüero,32123403,1989-11-20,9674
1,Thiago Martin,Demichelis,25715619,1984-06-21,2871
1,Bruno Nicolas,Demichelis,27348223,1997-01-02,5728
1,Luciana Valentina,Sotomayor,35433774,2004-06-05,7020
1,Sofia Antonella,Vera,30591279,1984-07-12,9918
1,Priscila Belen,Sorbera,35924723,1991-01-28,9179
1,Uriel Alejandro,García,34601039,1989-02-14,8555
1,David Alejandro,Delgado,24939583,2000-09-01,996
1,Iara Valentina,Basile,34235286,1989-05-26,5787
1,Priscila Aylen,Agüero,20184823,1985-09-02,8960
1,Franco Sebastian,Castillo,32667938,1987-08-13,6760
1,Agustina Aylen,Pinedo,26730867,2001-02-04,8816
1,Camila Ailen,Benítez,38733493,2000-09-14,3266
1,Agustina Abigail,Scioti,28567463,1982-11-08,8788
1,Dylan Gabriel,López,28687437,2001-12-08,6948
1,Alejo Nicolas,De Luca,39705773,1993-03-26,1148
1,Micaela Agustina,Fazzi,34202418,1981-01-13,4376
1,Leandro Gabriel,Sosa,26526898,1990-09-27,1184
1,Dolores,Rodríguez,39717911,1992-06-13,4121
1,Kevin Daniel,Castro,23826070,2001-05-21,2909
1,Maria Lourdes,Sosa,37828080,2000-05-15,1582
1,Elias Gabriel,Abadía,20377169,1993-09-23,2474
1,Francesco,Zambrano,29360458,1985-03-09,961
1,Rocco,Arredondo,21997974,2003-06-06,3331
1,Dylan Uriel,Borges,21807546,1997-01-20,7014
1,Brisa Milagros,Casas,36856133,1987-06-20,735
1,Bianca Valentina,Nessi,37130419,1990-10-11,865
1,Marcos Antonio,López,31182401,2001-02-22,1494
1,Tomas Joaquin,Soto,21578822,1988-07-20,8402
1,Gonzalo Sebastian,Mancuso,38266818,1985-11-14,7686
1,Tomàs Ariel,Lorca,30198778,1998-12-16,8210
1,Axel David,Maradona,28004760,1989-12-09,6066
1,Agostina Belén,Mamani,26975532,2001-07-11,1626
1,María Magdalena,Rotman,38651897,2003-11-03,5123
1,Lourdes Abril,Morales,36139867,1994-03-24,657
1,Juanita,D'Elia,23807418,1985-02-18,2074
1,Agustina Ayelen,Totora,36270840,1985-09-20,8707
1,Geraldine,Mejía,29305748,1980-02-24,543
1,Irina,Maradona,34724666,1997-04-25,7263
1,Ramiro Nicolas,Rojas,22080527,1983-08-04,2100
1,Mateo Gabriel,Surace,27763570,1987-12-10,6474
1,Milagros Anahi,Rodríguez,24603574,1990-12-29,7308
1,Iara Abigail,Salamone,29017504,1995-02-26,403
1,Candela Jazmin,Sorbera,20899976,1996-11-15,8593
1,Bruno Ezequiel,Salamone,23886867,1999-01-08,4423
1,Brisa Magalí,Gutiérrez,24702246,2002-04-03,1480
1,Francisco Tomas,Contreras,20283945,1989-07-25,4096
1,Tomas Emanuel,Castillo,28970723,1989-10-26,5331
1,Joaquin Uriel,Quispe,24787033,1989-03-01,1405
1,Maria Delfina,Carrizo,30080187,1986-02-16,4945
1,Barbara,De León,34495493,1991-05-04,560
1,Santiago Ismael,García,27139448,1987-08-20,6295
1,Tobias Uriel,Raimundo,21693191,1982-02-10,952
1,Ludmila Abril,Abadía,26480838,1985-11-24,4276
1,Leandro Nahuel,Loreto,30939243,1994-03-16,5131
1,Cristian,Loreto,22067215,1995-11-27,2130
1,Julieta Magali,Pedone,26991310,2004-06-13,4264
1,Fátima,Rebollo,33925096,1997-07-04,6228
1,Facundo Sebastian,Nari,28480596,1995-10-30,1919
1,Gianfranco,Salazar,35847875,1981-06-12,4976
1,Fernando Gabriel,Lorenzo,22964298,1980-11-07,1541
1,Thiago Tomas,Mariani,25542104,1997-12-29,6960
1,Alejandro Gabriel,Goicochea,35158810,1992-02-07,4020
1,Sofia Agustina,Salazar,36109649,1997-10-15,8236
1,Agustina Abril,León,33003898,1983-08-05,9128
1,Lucia Milagros,Pereyra,30510465,1999-04-25,3365
1,Maia Valentina,Martínez,28934289,2001-05-13,5408
1,Araceli,Salamone,31389063,1984-02-07,5548
1,Agustina Magali,Pedone,34834030,1980-03-07,8344
1,Morena Abigail,Contreras,24942805,1982-04-03,6407
1,Gonzalo Daniel,Silva,31038609,1990-02-11,9570
1,Faustino,Arellano,30457812,1992-09-27,7883
1,Valentina Micaela,Scioti,31380112,2000-02-08,1715
1,Ignacio Valentin,Mariani,32499910,1992-02-05,2125
1,Maria De Los Milagros,Borges,25286904,1988-11-26,7350
1,Brian Nahuel,De León,21359415,1988-08-08,8581
1,Lautaro Andrés,Scanone,35279513,1996-12-06,9152
1,Dylan Agustin,Loreto,33868234,1984-01-16,9525
1,Fernando Ezequiel,Saldaña,38731893,1995-01-11,8520
1,Lucas Alejandro,Rotman,21216618,1998-03-24,8775
1,Milagros Antonella,D'Elia,27832014,1990-03-27,495
1,Alan Nahuel,López,34002830,1990-05-27,4773
1,Tobias Nahuel,Ramírez,28795695,1993-06-28,2572
1,Joel,Díaz,38917356,1997-08-21,3276
1,Lucca,Amenedo,28371270,1980-08-30,6067
1,Martin Ignacio,Rodríguez,23832878,1994-04-27,6377
1,Matias Joaquin,Farina,31888694,1994-10-24,8537
1,Nahuel Ezequiel,Sotomayor,37539069,1993-11-25,5312
1,Milagros Rocío,Reyes,23196518,1996-10-09,1595
1,Alejandro Ezequiel,Pavón,25452111,1995-09-27,6709
1,Valentina Ailén,Mamani,27057213,1993-12-13,5658
1,Alejandro Daniel,León,35314641,1994-07-28,2070
1,Zoe Valentina,D'Elia,36279062,1993-08-28,9419
1,Maximo Alejandro,Rotundo,37294218,1994-01-02,1062
1,Pablo,Santos,20931680,1986-10-13,713
1,Luciano Joaquin,Moreno,24885799,1980-06-27,4923
1,Ludmila Ailen,Marino,24518888,1988-12-21,8743
1,Brisa Valentina,Gutiérrez,34754085,2003-11-11,5138
1,Enzo Gabriel,Sánchez,22037013,2001-11-27,6841
1,Estefania,Marini,29489921,1991-05-20,4887
1,Maria Sofia,Rojas,25466877,1989-02-22,5223
1,Kiara Abigail,Hoffmann,33966409,1980-03-14,5777
1,Thiago Sebastian,Surace,33604873,1990-09-08,4467
1,Ivo,Sorbera,24119100,2000-11-14,5329
1,Brenda,Rivera,36720034,1997-06-23,8521
1,Florencia Valentina,Espinoza,30565173,2000-01-14,8209
1,Pablo Nicolas,Quispe,26648455,2000-12-30,141
1,Juan Antonio,Rodríguez,38309473,1999-06-06,8620
1,Brian Nicolas,Rotman,39925115,1984-02-05,1996
1,Leon,Vasile,27134997,1996-01-18,2437
1,Gonzalo Martín,Jiménez,36269964,2000-11-07,5195
1,Alejo Benjamin,Sala,37451401,1997-05-30,5334
1,Javier Alejandro,Lorenzo,23911885,1992-10-14,5366
1,Alexis Nicolas,Vasile,21945473,1982-08-25,9389
1,Ana Victoria,Vargas,25359661,2002-04-16,1127
1,Maria Clara,Santana,36775674,1983-01-17,7402
1,Jorge Luis,Ibáñez,24697778,1988-12-24,4581
1,Maximiliano Agustin,Giordano,24933903,2000-11-01,7859
1,Ignacio Tomas,Benítez,34127224,1983-01-05,7440
